uid,namedLocation,domainID,siteID,plotID,date,editedDate,individualID,patchOrIndividual,canopyPosition,plantStatus,stemDiameter,measurementHeight,maxCanopyDiameter,ninetyCanopyDiameter,patchSize,percentCover,height,diseaseType,samplingProtocolVersion,measuredBy,recordedBy,remarks,dataQF,publicationDate,release
dcd031e2-2ac6-414c-9728-8b19941e764a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06086,Individual,Partially shaded,Live,41.2,130,11.9,10.6,,,19.6,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
17123625-b675-42dd-aeda-6047054a45cc,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06122,Individual,Mostly shaded,Live,21.2,130,8.5,6.2,,,12.2,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
5d558af3-e992-4df1-8206-2febd9757623,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06129,Individual,Full sun,Live,38,130,15.2,10,,,19.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
bc8a95ec-02f5-4503-ad7d-cb4e7cd78bfe,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06128,Individual,Full sun,Live,31.3,130,11.2,9,,,16.1,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
97afc27f-d5ee-459b-89be-dc8c7ca243cf,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06138,Individual,Mostly shaded,Live,21.9,130,9.3,5.1,,,12.2,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
fe47917b-6fe4-41b0-a9c2-31385629a6f6,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06123,Individual,Full sun,Live,25,130,8.1,6.2,,,15.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
6d084fa6-948f-4f1b-a953-1714fc645fdc,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06130,Individual,Full sun,Live,68.9,130,21,14.1,,,22.8,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
1dc64371-efb7-413b-a4b5-f6778681e42c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06126,Individual,Full sun,Live,42.6,130,14.7,11.5,,,19.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
4fc3539c-1e0a-4f24-be5d-80f2b80c3e5a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06060,Individual,Partially shaded,Live,51.4,150,11.7,7.8,,,34.8,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,Inaccessible at 130,,20200511T145041Z,undetermined
72129e2e-aef0-4a64-8804-51b00f6e5b8a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06076,Individual,Partially shaded,Live,52.6,130,12.4,12.1,,,33.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
fead2ca3-a8f2-4dbb-a09b-3bacd64aee51,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06056,Individual,Partially shaded,Live,67.1,130,18.1,14.2,,,33.7,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
ea2c5660-fac4-4b19-9b02-45451f4bec38,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-10-24,NEON.PLA.D02.SCBI.06253,Individual,Partially shaded,Live,15.2,130,6.1,5.3,,,12.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
36a92024-0df8-4050-a63e-acfdbd0198c4,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-10-15,NEON.PLA.D02.SCBI.06105,Individual,Partially shaded,Live,33.9,130,13.9,8.4,,,20,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
e96d2bdb-3a3f-420a-a042-03ac1347b0f4,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06140,Individual,Partially shaded,Live,53.1,130,16.1,8.5,,,33.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
f0ff87b3-3676-4009-90cc-57fc895090a8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06104,Individual,Partially shaded,Live,25.5,130,10.1,7.8,,,19.7,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
442b45d5-1271-447b-80c0-4aaffd8f5ea9,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06089,Individual,Mostly shaded,Live,32.9,130,11.8,9.8,,,13.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
5d8285a8-46f2-4aa6-b1cc-e049992b98e9,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2014-06-06,NEON.PLA.D02.SCBI.06054,Individual,Full sun,Live,13.2,130,18.2,13.1,,,31.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
1fa3b030-2fec-44c2-9e00-b342d26a1b76,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-10-24,NEON.PLA.D02.SCBI.06120,Individual,Partially shaded,Live,36.8,130,14.2,8.3,,,26.6,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
d5dee4ff-312f-481e-9325-0a281181a28b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06135,Individual,Mostly shaded,"Live, physically damaged",32.1,130,10.5,8.5,,,18.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,Crown damage due to vines,,20200511T145041Z,undetermined
6253f132-8745-4264-859c-281a3b673dda,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06067,Individual,Partially shaded,Live,45.6,130,7.7,6.1,,,34.2,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
076cfac3-dfd4-4b77-ba74-b6da63190026,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06115,Individual,Partially shaded,"Live, other damage",64.1,130,20.1,18.7,,,28.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,Biotic suppression in crown from vines,,20200511T145041Z,undetermined
306e1064-08a3-48ee-a9a1-891d3705da13,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06077,Individual,Mostly shaded,Live,30.5,130,10.1,8,,,19.7,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
22974b73-2efa-4f22-9f30-ee1d4c0e7043,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06113,Individual,Full sun,Live,76.9,130,17,16.1,,,26.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
508eb956-63e7-4b0b-b990-84b70fb59022,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06146,Individual,Partially shaded,Live,38.6,130,15,10.8,,,18.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
be19be2c-9952-4767-ad5f-80e06498f85c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06075,Individual,Partially shaded,Live,56.6,130,14.1,11.2,,,27.1,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
80f31648-46cd-4bb4-be15-94918f3d0b0d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06112,Individual,Full sun,Live,51.6,130,16.8,13.5,,,24.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
8059d47e-bb09-4491-aca1-b441271517d6,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06093,Individual,Full sun,Live,51.7,130,14.1,11.1,,,22.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
cdac7f28-df92-4c8a-b508-4abd6c865d9a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06085,Individual,Full sun,Live,66.5,130,15.8,15.4,,,27.1,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
b1bfaac1-67e1-480a-a47e-ff9554d990fc,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2014-06-06,NEON.PLA.D02.SCBI.06073,Individual,Partially shaded,Live,35.6,130,13.7,10.4,,,28.7,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
6cfd3a99-feff-4d02-82a3-96ae4e97be55,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06102,Individual,Partially shaded,Live,29.2,130,12.8,9.6,,,18.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
ca4427dd-9e0b-4b68-99b5-47ad6d929484,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06062,Individual,Partially shaded,Live,46.6,130,11.5,10.5,,,30.1,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
7a80121b-9258-4f38-a2e2-ed2ebeb68f7c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06070,Individual,Full shade,Live,17,130,5.1,4.6,,,12.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
e28a32e0-4b99-439a-94f5-3179a687b59a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-10-15,NEON.PLA.D02.SCBI.06255,Individual,Mostly shaded,Live,14.6,130,9.4,6.6,,,13.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
f42a6d56-3175-4e48-a995-98eb26f9aa02,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06125,Individual,Partially shaded,"Live, physically damaged",18.4,130,7.8,7.2,,,11.8,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,Crown damage due to vines,,20200511T145041Z,undetermined
c76f35d7-9c21-4c5a-99dd-cbdf3ef11968,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06047,Individual,Partially shaded,Live,50.1,130,14,12.6,,,22.6,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
9055a721-ec55-4b14-b8d4-ad7b9955a48e,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06106,Individual,Mostly shaded,Live,13.2,130,7.4,5.9,,,9.2,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
883314d5-3eac-48f4-abe1-8db6bc016ae4,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06069,Individual,Partially shaded,Live,44.1,130,9.8,6.8,,,30.7,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
ac4ae6e9-212a-4ff3-8e8d-6d3f597ce921,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06055,Individual,Partially shaded,Live,60.2,130,16.4,12.4,,,31.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
20a4ca0b-63fb-4041-94da-9396ed862c0f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06109,Individual,Full sun,Live,47,130,15.5,14,,,21.1,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
c224d21f-9c61-416e-9eb2-8f692e528820,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06139,Individual,Partially shaded,Live,71.3,130,16.6,12.8,,,35.9,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
fc15d86e-39a5-4dd2-b60c-855efc01491d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06092,Individual,Full sun,Live,62.6,130,17,12.4,,,23.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
2bc7db78-3073-4080-8fd2-c71b50da2f14,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06132,Individual,Partially shaded,Live,34.6,130,10.9,8.6,,,20.8,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
44517127-371e-414f-a2a9-ab642d25e919,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06090,Individual,Partially shaded,"Live, physically damaged",28.7,130,9.2,8.7,,,16.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,Old broken bole,,20200511T145041Z,undetermined
5be9658f-04a7-445f-89f7-2001bcb78ab5,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2014-06-06,NEON.PLA.D02.SCBI.06061,Individual,Partially shaded,Live,53.3,130,10.3,8.1,,,33.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
3ef1ffd3-04dd-4ec5-a8a1-9a21d9303e4d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06133,Individual,Full sun,Live,33.8,130,11.9,7.5,,,19,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
33ac3bab-dbb8-4b59-bdba-7039561f07f8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06127,Individual,Partially shaded,Live,21.2,130,8.3,3.8,,,15,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
050213b3-8807-47ba-b914-6ee417c324ec,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06148,Individual,Partially shaded,Live,20,130,8.9,8.8,,,13.8,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
6b4f2f84-6568-4aa1-901f-b743be609334,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06068,Individual,Partially shaded,Live,40.6,130,7.3,6.9,,,31.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
4d2ba0d8-6042-4c16-bdfd-762a608220b8,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06057,Individual,Partially shaded,Live,74.5,130,12.5,11.7,,,33.9,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
c361ca7e-bbc8-4684-b148-c0166d9d3590,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06066,Individual,Mostly shaded,Live,29.4,130,6.1,4.6,,,23.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
b4c3a277-72a6-4409-9d38-9a93b5ce6684,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06079,Individual,Partially shaded,Live,41.6,130,12.2,7,,,24.1,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
796320cc-69fc-496a-963e-226e8e05d1ab,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06071,Individual,Full shade,Live,13,130,5.1,4.3,,,8.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
465af1b6-ab9d-40d2-971b-ab402d0929d1,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06145,Individual,Mostly shaded,Live,17,130,7.2,7.1,,,7,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
14180db0-c8fd-4609-94d5-2fcb5b5d115c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06078,Individual,Partially shaded,Live,82.5,130,14.3,14.8,,,37.5,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
e78d40eb-3182-47d1-bfff-4a7ec05e070f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06072,Individual,Partially shaded,Live,67.6,130,16.1,11.4,,,32.4,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
9036278d-40cd-449d-b3b7-0b16da5c019b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06114,Individual,Partially shaded,"Live, physically damaged",45.3,130,14.8,8.5,,,26.9,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,Crown damage due to vines,,20200511T145041Z,undetermined
8eff25c5-f050-48fa-aeb6-9e390a32929b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-11-07,NEON.PLA.D02.SCBI.06108,Individual,Partially shaded,Live,38.4,130,13,12.2,,,16.9,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
e16fe5a4-6681-4d75-ba26-a5efe7ed1b0f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-10-15,NEON.PLA.D02.SCBI.06101,Individual,Partially shaded,Live,37.6,130,12.5,8.4,,,19.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
30656096-eb4b-4a21-9d91-67578d5ce99c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-10-24,NEON.PLA.D02.SCBI.06131,Individual,Partially shaded,Live,21.7,130,7.8,7.7,,,19.2,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
2da96248-06c9-4483-9eb2-9caab401474a,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2018-11-14,2018-02-12,NEON.PLA.D02.SCBI.06074,Individual,Partially shaded,Live,71.3,130,18,14.5,,,33.3,,NEON.DOC.014040vH,llemmon@field-ops.org,jward@battelleecology.org,"",,20200511T145041Z,undetermined
9a5e6d2c-aad0-4ee0-bd78-f7f82abb2cb7,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-15,NEON.PLA.D02.SCBI.06272,Patch,Partially shaded,Live,,,,,0.063,75,0.6,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
9017ef8e-4fc0-44e3-b55d-5bf99bbd9e8c,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-02-12,NEON.PLA.D02.SCBI.06266,Patch,Full shade,Live,,,,,0.063,60,0.2,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
49db1d5e-3302-486f-b9dc-5a3b0ef1e7ea,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-15,NEON.PLA.D02.SCBI.06262,Patch,Full shade,Live,,,,,0.063,60,0.3,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
39232c53-8fdd-4363-8dac-077cbbc80b59,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06083,Patch,Full shade,Live,,,,,0.063,55,0.4,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
54a26152-1229-4dbd-91d6-e29137b94dcd,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-02-12,NEON.PLA.D02.SCBI.06274,Patch,Full shade,Live,,,,,0.063,35,0.2,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
c805d437-f937-480f-91cb-a3bfbc9e2f29,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-02-12,NEON.PLA.D02.SCBI.06265,Patch,Full shade,Live,,,,,0.063,75,0.4,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
3e4572f1-0ed3-45df-a203-c646d97be99d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06137,Patch,Full shade,Live,,,,,0.063,60,0.3,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
6463a56f-58ce-468d-83b4-e2aa3c32baaf,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-15,NEON.PLA.D02.SCBI.06273,Patch,Mostly shaded,Live,,,,,0.063,90,1,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
f31e9320-6513-4a57-aa56-a8e60ea4b6a6,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06285,Patch,Full shade,Live,,,,,0.063,45,0.2,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
2df115a8-8f64-473e-aebd-87df3ad8882f,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06144,Patch,Partially shaded,Live,,,,,0.063,50,0.8,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
391eca11-6009-441b-9fb3-b3e454d95bf4,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06049,Patch,Partially shaded,Live,,,,,0.063,85,0.9,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
9691ee31-5204-4666-bbcb-b23b732aefe4,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-02-12,NEON.PLA.D02.SCBI.06082,Patch,Partially shaded,Live,,,,,0.063,85,1.1,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
fc1176c3-60ec-4668-9fb0-5a696d0d9202,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-15,NEON.PLA.D02.SCBI.06270,Patch,Mostly shaded,Live,,,,,0.063,85,1.1,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
20f4a444-49d9-4d14-a1a3-8fba2248b9ad,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06134,Patch,Mostly shaded,Live,,,,,0.063,50,0.4,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
e9cf0157-9e44-46e9-a072-e483bb178e6b,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-02-12,NEON.PLA.D02.SCBI.06268,Patch,Full shade,Live,,,,,0.063,40,0.2,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
27ed7d48-6ca7-4c80-abc7-31c51955c30d,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-15,NEON.PLA.D02.SCBI.06275,Patch,Full shade,Live,,,,,0.063,55,0.3,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
5f572b2c-d7ec-4b52-a7fd-044bafb1da2e,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-02-12,NEON.PLA.D02.SCBI.06044,Patch,Full shade,Live,,,,,0.063,60,0.4,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
7e7304ae-34e5-45c1-8653-14684f0f51c5,SCBI_060.phenology.phe,D02,SCBI,SCBI_060,2019-09-10,2018-11-07,NEON.PLA.D02.SCBI.06136,Patch,Mostly shaded,Live,,,,,0.063,85,0.6,,NEON.DOC.014040vL,gchapman@neoninc.org,gchapman@neoninc.org,,,20200511T150336Z,undetermined
